UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12 
117672,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117681,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
117690,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117706,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117715,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117724,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117733,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117751,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117788,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117803,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117867,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117894,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117900,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
117946,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
117955,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118134,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118143,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118161,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118198,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118347,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118684,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118693,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118718,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118772,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118888,1,8,-2,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2
118912,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118930,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118958,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118976,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
118994,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119058,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119067,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119137,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119164,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119173,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119216,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119270,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119331,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119553,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119605,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119678,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119775,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
119951,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120023,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
120069,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120078,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120087,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120166,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120184,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120254,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120290,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120342,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120403,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120421,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120537,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120661,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120698,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120768,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120795,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120838,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120865,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120883,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120953,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
120971,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121044,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121150,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121178,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
121257,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121275,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
121309,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121345,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121363,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121433,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121619,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121628,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121637,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121691,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121707,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121859,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121868,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121886,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
121901,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122117,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122180,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122205,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122296,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122320,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
122339,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122375,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122384,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122409,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122436,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122506,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122597,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122612,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122649,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122658,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122685,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122694,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122728,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122737,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
122746,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122755,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122782,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
122791,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122889,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122931,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
122977,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123013,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123095,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123165,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123217,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123280,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123299,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123341,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123350,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123448,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123457,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123484,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123493,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123509,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123527,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123554,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123563,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123572,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123633,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123642,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123651,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123679,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123800,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123916,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123925,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
123943,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123952,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123961,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
123970,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124113,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124283,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124292,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124487,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124557,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
124681,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124706,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
124937,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125019,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
125028,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125037,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125082,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125091,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125170,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125222,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
125231,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125310,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125462,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125471,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125499,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125532,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125718,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125727,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125763,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
125897,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126012,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126049,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126076,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126100,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
126119,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126182,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126207,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126289,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126359,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126562,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126580,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126605,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126614,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126669,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126678,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126687,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126711,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126748,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126775,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126784,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126818,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126827,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126863,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126915,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126942,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126951,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
126979,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127060,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127158,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127185,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127200,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127273,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127316,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127389,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127556,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127565,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127617,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127653,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127714,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127732,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127741,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127778,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127820,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127884,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127909,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127918,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127945,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
127954,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128106,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128151,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128188,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128258,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128300,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
128328,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128337,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128391,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128498,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128577,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
128586,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128744,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128771,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128780,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128896,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
128902,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129002,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129020,1,8,-2,1,8,1,129020,96,-2,1,8,-2,-2,.,-2
129154,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129181,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129215,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129242,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129349,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129367,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129428,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129482,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129491,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129525,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129534,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129543,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
129695,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
129729,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
129756,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
129774,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129808,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
129923,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129932,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
129941,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130004,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
130040,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
130110,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130174,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130183,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130217,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
130226,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130253,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130314,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130396,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
130493,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130590,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130606,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
130624,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130697,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130776,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130794,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130837,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130873,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130882,1,8,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2
130907,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130934,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130943,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
130989,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131061,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131113,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131159,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131283,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131399,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131405,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131450,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131469,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131496,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131520,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131803,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131830,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131876,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
131973,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132374,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132408,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132471,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132602,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132657,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132675,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132693,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132709,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132842,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132851,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132879,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132903,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
132976,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133021,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133155,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133386,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133465,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133492,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133508,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133526,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133553,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133650,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133669,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133702,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133711,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133809,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133845,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133854,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133863,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133872,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133881,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133951,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133960,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133979,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
133997,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134024,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134079,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134097,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134130,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134228,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134237,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134291,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134307,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134343,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134422,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134495,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134510,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134529,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134574,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134608,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134714,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
134811,-9,-2,-2,-9,-2,-2,-2,.,-2,-9,-2,-2,-2,.,-2
134945,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
135081,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
135142,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
135160,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
135179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2
